id;startdate;enddate;status;employee;cause;startdatetype;enddatetype;duration;type;comments;document
918;2019-10-22;2019-10-22;3;44;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-22""}]}";
919;2019-10-23;2019-10-23;3;20;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-23""}]}";
920;2019-10-23;2019-10-23;3;28;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-23""}]}";
921;2019-10-23;2019-10-23;3;36;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-23""}]}";
922;2019-10-23;2019-10-23;3;44;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-23""}]}";
923;2019-10-23;2019-10-23;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-23""}]}";
924;2019-10-24;2019-10-24;3;11;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-24""}]}";
925;2019-10-25;2019-10-25;3;3;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
926;2019-10-25;2019-10-25;3;7;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
927;2019-10-25;2019-10-25;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
928;2019-10-25;2019-10-25;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
929;2019-10-25;2019-10-25;3;12;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
930;2019-10-25;2019-10-25;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
931;2019-10-25;2019-10-25;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
932;2019-10-25;2019-10-25;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
933;2019-10-25;2019-10-25;3;26;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
934;2019-10-25;2019-10-25;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
935;2019-10-25;2019-10-25;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
936;2019-10-25;2019-10-25;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
937;2019-10-25;2019-10-25;3;40;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
938;2019-10-25;2019-10-25;3;46;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
939;2019-10-25;2019-10-25;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-25""}]}";
940;2019-10-28;2019-10-28;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
941;2019-10-28;2019-10-28;3;3;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
942;2019-10-28;2019-10-28;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
943;2019-10-28;2019-10-28;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
944;2019-10-28;2019-10-28;3;25;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
945;2019-10-28;2019-10-28;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
946;2019-10-28;2019-10-28;3;49;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
947;2019-10-28;2019-10-28;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
948;2019-10-28;2019-10-28;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-28""}]}";
949;2019-10-29;2019-10-29;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-29""}]}";
950;2019-10-29;2019-10-29;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-29""}]}";
951;2019-10-29;2019-10-29;3;25;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-29""}]}";
952;2019-10-29;2019-10-29;3;31;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-29""}]}";
953;2019-10-29;2019-10-29;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-29""}]}";
954;2019-10-29;2019-10-29;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-29""}]}";
955;2019-10-30;2019-10-30;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-30""}]}";
956;2019-10-30;2019-10-30;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-30""}]}";
957;2019-10-30;2019-10-30;3;46;;Morning;Morning;0.5;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-30""}]}";
958;2019-10-31;2019-10-31;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-31""}]}";
959;2019-10-31;2019-10-31;3;10;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-31""}]}";
960;2019-10-31;2019-10-31;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-31""}]}";
961;2019-10-31;2019-10-31;3;30;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-31""}]}";
962;2019-10-31;2019-10-31;3;46;;Morning;Morning;0.5;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-10-31""}]}";
963;2019-11-01;2019-11-01;3;10;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-01""}]}";
964;2019-11-01;2019-11-01;3;17;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-01""}]}";
965;2019-11-01;2019-11-01;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-01""}]}";
966;2019-11-01;2019-11-01;3;30;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-01""}]}";
967;2019-11-01;2019-11-01;3;35;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-01""}]}";
968;2019-11-04;2019-11-04;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-04""}]}";
969;2019-11-04;2019-11-04;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-04""}]}";
970;2019-11-04;2019-11-04;3;39;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-04""}]}";
971;2019-11-04;2019-11-04;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-04""}]}";
972;2019-11-05;2019-11-05;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-05""}]}";
973;2019-11-05;2019-11-05;3;24;;Morning;Morning;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-05""}]}";
974;2019-11-05;2019-11-05;3;47;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-05""}]}";
975;2019-11-05;2019-11-05;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-05""}]}";
976;2019-11-06;2019-11-06;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-06""}]}";
977;2019-11-06;2019-11-06;3;23;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-06""}]}";
978;2019-11-06;2019-11-06;3;24;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-06""}]}";
979;2019-11-06;2019-11-06;3;31;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-06""}]}";
980;2019-11-07;2019-11-07;3;12;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-07""}]}";
981;2019-11-07;2019-11-07;3;21;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-07""}]}";
982;2019-11-07;2019-11-07;3;24;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-07""}]}";
983;2019-11-08;2019-11-08;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-08""}]}";
984;2019-11-08;2019-11-08;3;37;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-08""}]}";
985;2019-11-08;2019-11-08;3;26;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-08""}]}";
986;2019-11-08;2019-11-08;3;24;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-08""}]}";
987;2019-11-08;2019-11-08;3;31;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-08""}]}";
988;2019-11-08;2019-11-08;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-08""}]}";
989;2019-11-11;2019-11-11;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-11""}]}";
990;2019-11-11;2019-11-11;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-11""}]}";
991;2019-11-11;2019-11-11;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-11""}]}";
992;2019-11-11;2019-11-11;3;31;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-11""}]}";
993;2019-11-11;2019-11-11;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-11""}]}";
994;2019-11-11;2019-11-11;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-11""}]}";
995;2019-11-12;2019-11-12;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-12""}]}";
996;2019-11-12;2019-11-12;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-12""}]}";
997;2019-11-12;2019-11-12;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-12""}]}";
998;2019-11-12;2019-11-12;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-12""}]}";
999;2019-11-12;2019-11-12;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-12""}]}";
1000;2019-11-13;2019-11-13;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1001;2019-11-13;2019-11-13;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1002;2019-11-13;2019-11-13;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1003;2019-11-13;2019-11-13;3;11;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1004;2019-11-13;2019-11-13;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1005;2019-11-13;2019-11-13;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1006;2019-11-13;2019-11-13;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1007;2019-11-13;2019-11-13;3;49;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-13""}]}";
1008;2019-11-14;2019-11-14;3;10;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-14""}]}";
1009;2019-11-14;2019-11-14;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-14""}]}";
1010;2019-11-14;2019-11-14;3;20;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-14""}]}";
1011;2019-11-14;2019-11-14;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-14""}]}";
1012;2019-11-14;2019-11-14;3;28;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-14""}]}";
1013;2019-11-14;2019-11-14;3;31;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-14""}]}";
1014;2019-11-15;2019-11-15;3;7;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-15""}]}";
1015;2019-11-15;2019-11-15;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-15""}]}";
1016;2019-11-15;2019-11-15;3;13;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-15""}]}";
1017;2019-11-15;2019-11-15;3;14;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-15""}]}";
1018;2019-11-15;2019-11-15;3;22;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-15""}]}";
1019;2019-11-15;2019-11-15;3;48;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-15""}]}";
1020;2019-11-18;2019-11-18;3;7;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1021;2019-11-18;2019-11-18;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1022;2019-11-18;2019-11-18;3;14;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1023;2019-11-18;2019-11-18;3;16;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1024;2019-11-18;2019-11-18;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1025;2019-11-18;2019-11-18;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1026;2019-11-18;2019-11-18;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1027;2019-11-18;2019-11-18;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1028;2019-11-18;2019-11-18;3;42;;Morning;Morning;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1029;2019-11-18;2019-11-18;3;49;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-18""}]}";
1030;2019-11-19;2019-11-19;3;22;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-19""}]}";
1031;2019-11-19;2019-11-19;3;30;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-19""}]}";
1032;2019-11-19;2019-11-19;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-19""}]}";
1033;2019-11-19;2019-11-19;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-19""}]}";
1034;2019-11-20;2019-11-20;3;30;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-20""}]}";
1035;2019-11-21;2019-11-21;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1036;2019-11-21;2019-11-21;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1037;2019-11-21;2019-11-21;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1038;2019-11-21;2019-11-21;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1039;2019-11-21;2019-11-21;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1040;2019-11-21;2019-11-21;3;26;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1041;2019-11-21;2019-11-21;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1042;2019-11-21;2019-11-21;3;30;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1043;2019-11-21;2019-11-21;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-21""}]}";
1044;2019-11-22;2019-11-22;3;34;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-22""}]}";
1045;2019-11-22;2019-11-22;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-22""}]}";
1046;2019-11-22;2019-11-22;3;13;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-22""}]}";
1047;2019-11-22;2019-11-22;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-22""}]}";
1048;2019-11-22;2019-11-22;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-22""}]}";
1049;2019-11-25;2019-11-25;3;14;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1050;2019-11-25;2019-11-25;3;15;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1051;2019-11-25;2019-11-25;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1052;2019-11-25;2019-11-25;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1053;2019-11-25;2019-11-25;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1054;2019-11-25;2019-11-25;3;33;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1055;2019-11-25;2019-11-25;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1056;2019-11-25;2019-11-25;3;48;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-25""}]}";
1057;2019-11-26;2019-11-26;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-26""}]}";
1058;2019-11-26;2019-11-26;3;10;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-26""}]}";
1059;2019-11-26;2019-11-26;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-26""}]}";
1060;2019-11-26;2019-11-26;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-26""}]}";
1061;2019-11-27;2019-11-27;3;17;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-27""}]}";
1062;2019-11-27;2019-11-27;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-27""}]}";
1063;2019-11-27;2019-11-27;3;40;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-27""}]}";
1064;2019-11-27;2019-11-27;3;44;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-27""}]}";
1065;2019-11-27;2019-11-27;3;42;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-27""}]}";
1066;2019-11-28;2019-11-28;3;8;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-28""}]}";
1067;2019-11-28;2019-11-28;3;30;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-28""}]}";
1068;2019-11-28;2019-11-28;3;48;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-28""}]}";
1069;2019-11-29;2019-11-29;3;37;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-29""}]}";
1070;2019-11-29;2019-11-29;3;26;;Morning;Morning;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-29""}]}";
1071;2019-11-29;2019-11-29;3;30;;Morning;Morning;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-29""}]}";
1072;2019-11-29;2019-11-29;3;36;;Morning;Morning;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-29""}]}";
1073;2019-11-29;2019-11-29;3;45;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-29""}]}";
1074;2019-11-29;2019-11-29;3;46;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-11-29""}]}";
1075;2019-12-01;2019-12-01;3;30;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-01""}]}";
1076;2019-12-02;2019-12-02;3;21;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-02""}]}";
1077;2019-12-02;2019-12-02;3;30;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-02""}]}";
1078;2019-12-02;2019-12-02;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-02""}]}";
1079;2019-12-05;2019-12-05;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-05""}]}";
1080;2019-12-06;2019-12-06;3;3;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-06""}]}";
1081;2019-12-06;2019-12-06;3;18;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-06""}]}";
1082;2019-12-06;2019-12-06;3;21;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-06""}]}";
1083;2019-12-06;2019-12-06;3;29;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-06""}]}";
1084;2019-12-06;2019-12-06;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-06""}]}";
1085;2019-12-09;2019-12-09;3;3;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-09""}]}";
1086;2019-12-09;2019-12-09;3;19;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-09""}]}";
1087;2019-12-09;2019-12-09;3;35;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-09""}]}";
1088;2019-12-10;2019-12-10;3;5;;Morning;Afternoon;1;1;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-10""}]}";
1089;2019-12-10;2019-12-10;3;38;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-10""}]}";
1090;2019-12-10;2019-12-10;3;27;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-10""}]}";
1091;2019-12-10;2019-12-10;3;36;;Morning;Afternoon;1;13;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-10""}]}";
1092;2019-12-10;2019-12-10;3;52;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-10""}]}";
1093;2019-12-10;2019-12-10;3;51;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-10""}]}";
1094;2019-12-12;2019-12-12;3;32;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-12""}]}";
1095;2019-12-12;2019-12-12;3;48;;Morning;Afternoon;1;4;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-12""}]}";
1096;2019-12-12;2019-12-12;3;53;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-12""}]}";
1097;2019-12-13;2019-12-13;3;4;;Morning;Afternoon;1;5;"{""comments"":[{""type"":""change"",""status_number"":3,""date"":""2019-12-13""}]}";
